¾­Î³¶È
"-73.94725037,40.76377106"
"-73.94528961,40.77843857"
"-73.97378540000001,40.74396133"
"-73.98551178,40.74697113"
"-73.9899292,40.74718857"
"-73.98739624,40.73892975"
"-73.97566223,40.74523926"
"-73.98852539,40.72148132"
"-73.99356079,40.73585129"
"-73.98529053,40.74039841"
"-73.9929657,40.75673676"
"-73.97766876,40.74240112"
"-73.9797287,40.74628448"
"-73.99243927,40.76897812"
"-73.98258972,40.76812363"
"-73.99686432,40.73709488"
"-74.0046463,40.72142029"
"-73.99198151,40.727264399999996"
"-73.95416259999999,40.76422882"
"-73.97721863,40.75043106"
"-73.86282349,40.76902771"
"-73.97903442,40.7531662"
"-73.95236969,40.78078079"
"-74.00534821,40.74011993"
"-73.99404144,40.75122833"
"-73.97378540000001,40.7521553"
"-73.98116302,40.74449921"
"-74.00060272,40.73589325"
"-73.96253967,40.75886917"
"-73.9852066,40.75857162"
"-73.97102356,40.76408386"
"-73.87439728,40.7740097"
"-73.98274994,40.76549149"
"-73.98204803,40.77190781"
"-74.00946808,40.71268845"
"-74.01074982,40.71465302"
"-73.99701691,40.72477341"
"-73.96466064,40.77484512"
"-73.98668671,40.76670074"
"-73.99249268,40.74337387"
"-73.789711,40.64698029"
"-73.97370148,40.75804901"
"-73.99437714,40.75631714"
"-73.77670288,40.64547348"
"-74.00304413,40.72784042"
"-73.98972321,40.73550034"
"-74.00041962,40.76150894"
"-73.98847198,40.73189545"
"-73.98197174,40.75651169"
"-73.86331940000001,40.76980972"
"-73.98903656,40.76835251"
"-73.98099518,40.74789047"
"-73.98989868,40.75681305"
"-73.95904541,40.78016663"
"-73.96812439,40.75767899"
"-73.99436951,40.73476028"
"-73.97454834,40.74225616"
"-73.97827148,40.75557709"
"-73.98892212,40.75764084"
"-73.96235657,40.77639008"
"-73.99119568,40.75003433"
"-73.96414185,40.67970657"
"0.0,0.0"
"-74.00727081,40.73394012"
"-73.99741364,40.73678589"
"-73.96596527,40.75369263"
"-73.99334717,40.7333374"
"-73.98897552,40.73215866"
"-73.92687225,40.76271057"
"-73.99204254,40.74155045"
"-73.96768188,40.75598907"
"-74.0057373,40.71767807"
"-73.99147034,40.75003052"
"-73.98347473,40.74727249"
"-73.96787262,40.80096054"
"-73.98220062,40.75592804"
"-73.96511078,40.76165009"
"-74.00268555,40.75526428"
"-73.99596405,40.72440338"
"-73.98195648,40.75787354"
"-73.98190308,40.76369858"
"-74.0032196,40.72501755"
"-73.87306976,40.77402115"
"-73.98423767,40.76467514"
"-73.98059082,40.75402832"
"-73.9732132,40.75941086"
"-73.98970032,40.73757172"
"-73.98823547,40.74824524"
"-73.99562073,40.72324753"
"-73.98678589,40.741096500000005"
"-73.98189545,40.77858734"
"-73.97322083,40.74845123"
"-73.9929657,40.73402786"
"-73.99443054,40.74517441"
"-73.97821808,40.75212479"
"-73.98600769,40.7623291"
"-73.97104645,40.75910187"
"-73.95217133,40.78133011"
"-73.9729538,40.68381882"
"-74.01550293,40.71400833"
"-73.96982574,40.76028824"
"-73.99494171,40.76039886"
"-73.98940277,40.74804688"
"-73.99523926,40.74980927"
"-73.96892548,40.79094315"
"-73.98484039,40.74269104"
"-73.99871826,40.74533844"
"-74.00608063,40.7342186"
"-73.9811554,40.78123856"
"-73.77581787,40.66737747"
"-73.98725891,40.75370789"
"-74.0036087,40.74335861"
"-73.98036957,40.75561142"
"-74.00907898,40.71713638"
"-74.00843811,40.73345947"
"-73.98410797,40.75257874"
"-73.98193359,40.77947235"
"-74.0025177,40.74503708"
"-73.95383453,40.76686859"
"-73.9781723,40.74568939"
"-73.97377014,40.78292084"
"-73.86346436,40.76999664"
"-73.98620605,40.76204681"
"0.0,0.0"
"-73.98722076,40.729885100000004"
"-73.99987793,40.73308563"
"-73.97598267,40.74874115"
"-73.97976685,40.77202988"
"-73.86370087,40.76995087"
"-73.99986267,40.73454285"
"-73.9870224,40.76604462"
"-73.99154663,40.7440033"
"-73.95562744,40.77258682"
"-73.9852066,40.7594986"
"-73.97117615,40.76396179"
"-73.9930954,40.75683212"
"-73.98336792,40.77774048"
"-73.98806763,40.72814941"
"-73.97872162,40.76367188"
"-73.98130798,40.74461365"
"-73.98872375,40.76342773"
"-73.96881104,40.75456619"
"-73.99622345,40.75352859"
"-73.99786377,40.72095871"
"-73.97665405,40.74920654"
"-74.00804901,40.74642944"
"-74.00675201,40.73574066"
"-73.97264099,40.75619888"
"-74.00866699,40.7191391"
"-73.99125671,40.74999619"
"-73.96195984,40.75581741"
"-73.96141815,40.81159592"
"-73.97840118,40.7524147"
"-73.97763062,40.75330353"
"-73.99409485,40.71556091"
"-73.98016357,40.77541351"
"-73.97764587,40.78718567"
"-73.95071411,40.79472351"
"-73.95558167,40.76831818"
"-73.95999146,40.77349854"
"-73.97270203,40.74765015"
"-74.00493622,40.72018433"
"-73.9777832,40.74211121"
"-73.95084381,40.77146912"
"-73.99378967,40.73281097"
"-73.91767883,40.74287033"
"-73.96764374,40.757061"
"-74.00556946,40.7181015"
"-73.9828949,40.7782402"
"-73.99462891,40.750518799999995"
"-73.99757385,40.72430801"
"-73.87463379,40.77414703"
"-74.00277709999999,40.73984528"
"-73.99360657,40.724044799999994"
"-73.98016357,40.73904419"
"-73.98526764,40.72361374"
"-73.7902832,40.64414978"
"-73.98184204,40.74946213"
"-73.96031189,40.77013016"
"-73.99247742,40.74768829"
"-73.99259949,40.71443939"
"-73.96802521,40.75457382"
"-73.97825623,40.75213242"
"-73.99868011,40.73974228"
"-73.99406433,40.741096500000005"
"-73.99482727,40.74005127"
"-73.98988342,40.75688171"
"-73.96979523,40.78964615"
"-73.97344208,40.75219727"
"-74.00112915,40.75197983"
"-73.96173859,40.77109146"
"-73.98584747,40.72679901"
"-73.96189117,40.76284409"
"-74.0091629,40.7166481"
"-73.95587158,40.77602768"
"-73.94943237,40.78108597"
"-73.98177338,40.73674774"
"-73.9914093,40.75123978"
"-73.95223236,40.76900101"
"-73.98616791,40.76744461"
"-73.9679718,40.75889587"
"-73.97761536,40.74251175"
"-73.9906311,40.75747681"
"-73.9546814,40.78385925"
"-73.98543549,40.74151611"
"-73.87307739,40.77408218"
"-73.99583435,40.72668076"
"-73.98405457,40.76051712"
"-73.98486328,40.76404572"
"-73.96096802,40.78091049"
"-73.98706818,40.72264099"
"-73.98503113,40.74811172"
"-74.00363159,40.74840927"
"-74.0094223,40.71021652"
"-73.99032593,40.73452377"
"-74.01287842,40.70494461"
"-73.97595978,40.76117325"
"-73.99581146,40.72431183"
"-73.97509766,40.76156998"
"-74.00849915,40.73315811"
"-73.97522736,40.79269409"
"-73.97927856,40.76691818"
"-73.95661163,40.802661900000004"
"-73.9965744,40.73629761"
"-73.98167419,40.75986862"
"-74.00416565,40.72519684"
"-73.97847748,40.75216293"
"-73.98609924,40.74665833"
"-73.99221802,40.72146988"
"-73.9909668,40.76068115"
"-73.95155334,40.74303055"
"-73.95305634,40.76660156"
"-73.96185303,40.76874924"
"-74.00232697,40.73366547"
"-73.9910965,40.74198914"
"-73.98819733,40.72185898"
"-73.97078705,40.75870895"
"-73.99147034,40.75019073"
"-73.97534943,40.75777054"
"-73.96179962,40.71585846"
"-73.99771881,40.72098923"
"-74.00064087,40.74231339"
"0.0,0.0"
"-73.96178436,40.8021965"
"-73.98796082,40.73279572"
"-74.00021362,40.76099014"
"-73.98688507,40.75624466"
"-73.97913361,40.75267792"
"-73.97934723,40.75008774"
"-73.97917938,40.76658249"
"-73.9967041,40.7318306"
"-74.00408173,40.71984863"
"-73.99028015,40.68933105"
"-73.96167755,40.76419067"
"-73.98770142,40.75441742"
"-73.98725128,40.740966799999995"
"-74.01319885,40.71483612"
"-73.97215271,40.75596619"
"-73.97905731,40.77749252"
"-73.99931335,40.75458145"
"-73.98548126,40.76865387"
"-73.9848938,40.73939133"
"-73.87316132,40.77403641"
"-73.97680664,40.77650833"
"0.0,0.0"
"0.0,0.0"
"-73.97900391,40.74928665"
"-74.00997925,40.72085953"
"-74.00035095,40.74788284"
"-73.97823334,40.74840927"
"-74.00132751,40.72000504"
"-73.79419708,40.6570816"
"-73.97497559,40.79071808"
"-73.97803497,40.75226593"
"-73.98146057,40.758331299999995"
"-73.98907471,40.74824524"
"-73.98326111,40.76251984"
"-73.9799881,40.7430191"
"-73.99287415,40.73716354"
"-73.98907471,40.74824524"
"-73.98295593,40.7674675"
"-73.97398376,40.74738312"
"-73.97402191,40.75049591"
"-73.98859406,40.77850342"
"-73.99590302,40.74414825"
"-74.00775146,40.70518875"
"-73.9903183,40.75642014"
"-73.97962189,40.75535965"
"-73.98966217,40.73012924"
"-73.94908142,40.78601837"
"-73.99555969,40.71700287"
"-73.97976685,40.78127670000001"
"-73.98107147,40.72078323"
"-73.98226166,40.76829147"
"-73.98486328,40.74032974"
"-73.98731232,40.7506752"
"-73.97164917,40.75057602"
"-73.98350525,40.729885100000004"
"-73.998703,40.76111984"
"-73.99140167,40.73597336"
"-73.96324921,40.76904678"
"0.0,0.0"
"-73.99150848,40.74986649"
"-73.96584320000001,40.79553986"
"-74.00077057,40.73707199"
"-73.99055481,40.75061417"
"-73.97537994,40.750232700000005"
"-73.96899414,40.76164246"
"-73.98712158,40.73306656"
"-73.97412872,40.75072098"
"-74.00027466,40.72349548"
"-73.87458801,40.77414322"
"-73.97721863,40.78252792"
"-74.00218201,40.73440170000001"
"-73.9934082,40.7273407"
"-73.96331024,40.80883026"
"-73.95761108,40.77026367"
"-73.97541809,40.74559784"
"-73.9683075,40.79970932"
"-73.97541809,40.7478981"
"-73.92592621,40.8062439"
"-73.95589447,40.76372528"
"-73.97551727,40.75854111"
"-73.86271667,40.76882553"
"-73.97431946,40.7829895"
"-73.97548676,40.78712845"
"-73.97368622,40.78448105"
"-73.97927094,40.76382065"
"-73.95735168,40.77429581"
"-74.01012421,40.72094727"
"-73.9777832,40.73778152"
"-73.98670197,40.72574234"
"-73.98484802,40.76836014"
"-73.9784317,40.75222015"
"-73.9859314,40.74991989"
"-73.97035217,40.69316864"
"-74.00507355,40.74126434"
"-73.97662354,40.75922775"
"-73.99023438,40.73440170000001"
"-73.99132538,40.74999237"
"-73.99126434,40.76027679"
"-73.99200439,40.75423813"
"-73.94609833,40.78970718"
"-73.99064636,40.75146484"
"-73.94498444,40.79405212"
"-73.97116852,40.76439285"
"-74.00186157,40.70919418"
"-73.98761749,40.73555374"
"-73.98513031,40.72769165"
"-73.97322845,40.76401901"
"-73.98670959,40.76678085"
"-73.97125244,40.75839996"
"-73.99746704,40.71411896"
"-73.99288940000001,40.75843048"
"-73.98041534,40.74552155"
"-74.00148773,40.73199463"
"-73.98619079999999,40.72631836"
"-73.99480438,40.74998474"
"-73.97491455,40.75324631"
"-73.9934082,40.73313904"
"-73.95942688,40.80937576"
"-73.97324371,40.75960922"
"-74.004776,40.7375145"
"-74.00189972,40.75072861"
"-74.0022583,40.74671936"
"-74.00055695,40.72564316"
"-73.98735809,40.75393295"
"-73.98941040000001,40.74192047"
"-73.96665192,40.76728821"
"-73.9822998,40.77544022"
"-73.98994446,40.7671814"
"-73.96059418,40.76973724"
"-73.989151,40.74542236"
"-73.98928833,40.73023987"
"-73.79013824,40.643947600000004"
"-73.99044037,40.76156998"
"-73.96620941,40.8050766"
"-73.98838806,40.73466873"
"-73.99061584,40.75741577"
"-73.86341858,40.76966858"
"-73.98443604,40.76477051"
"-73.98895264,40.72162247"
"-73.97432709,40.78301239"
"-73.97794342,40.75333405"
"-73.98762512,40.73246002"
"-74.00704956,40.71340942"
"-73.95977783,40.77965164"
"-73.97651672,40.78848267"
"-73.99659729,40.72106171"
"-73.98249054,40.7751236"
"-74.00767517,40.71527863"
"-73.97760009999999,40.76436996"
"-74.00546265,40.71049118"
"-73.99960327,40.728405"
"-74.01547241,40.71410751"
"-73.97206116,40.74965286"
"-74.00727844,40.70504761"
"-73.97934723,40.7469635"
"-73.97194672,40.75511932"
"-74.00527954,40.71986008"
"-73.97366333,40.75154114"
"-73.98479462,40.76871109"
"-73.95674133,40.77087021"
"-73.98469543,40.75474548"
"-73.96502686,40.77241135"
"-73.98293304,40.73876953"
"-73.99170685,40.72679901"
"-73.99771881,40.75669098"
"-73.97422791,40.75394821"
"-73.98669434,40.730117799999995"
"-74.00521088,40.73704147"
"-73.97918701,40.74715042"
"-73.94692993,40.78085709"
"-74.00350189,40.74979401"
"-74.00003052,40.72672272"
"-73.9641571,40.77019882"
"-73.79032898,40.64400864"
"-73.97373199,40.75043488"
"-73.98223114,40.76773071"
"-73.97576904,40.74391937"
"-73.98556519,40.7594223"
"-73.99078369,40.73455429"
"-73.97691345,40.72887421"
"-73.94841003,40.77428818"
"-73.98692322,40.72254562"
"-73.99475098,40.75537872"
"-73.97789764,40.73822403"
"-73.98869324,40.72238159"
"-73.98175812,40.76462936"
"-73.98233795,40.768947600000004"
"-73.77706909,40.64502335"
"-73.96378326,40.76543427"
"-73.9874649,40.71986389"
"-73.99411011,40.75104523"
"-73.95819855,40.77320099"
"-73.99694824,40.72560120000001"
"-73.97969055,40.75482941"
"-74.00730133,40.70529938"
"-73.97409821,40.7446785"
"-73.96099854,40.75705338"
"-73.99895477,40.73447418"
"-74.01554871,40.7082901"
"-73.97251129,40.78652573"
"-73.99825287,40.74559402"
"-73.98493195,40.69634247"
"-73.9859314,40.76713562"
"-73.98838043,40.72335815"
"-73.99164581,40.749897"
"-74.00567627,40.73321152"
"-73.99307251,40.73968887"
"-73.97900391,40.77209854"
"-73.9724884,40.74760818"
"-73.97692871,40.78766632"
"-74.00782776,40.74053955"
"-73.97010803,40.76161575"
"-73.95767975,40.78527069"
"-73.95890045,40.77492142"
"-73.98005676,40.73902893"
"-73.86392975,40.76976013"
"-73.9887619,40.75863266"
"-73.97425842,40.75984573"
"-73.99166107,40.7498703"
"-73.99129486,40.74539948"
"-73.99501801,40.73414612"
"-73.95540619,40.78537369"
"-73.99843597,40.76060867"
"-73.95774841,40.77707672"
"-73.9890976,40.73487854"
"-73.98606109999999,40.75212097"
"-73.98703003,40.74531937"
"-73.99552917,40.72114944"
"-73.99101257,40.75091934"
"-73.96360016,40.76543045"
"-73.99199677,40.74253082"
"-73.97848511,40.78303909"
"-73.98736572,40.76039124"
"-74.00526428,40.71840668"
"-73.86271667,40.76883316"
"-73.94615173,40.7730751"
"-73.96717072,40.75662613"
"-73.98770905,40.72118378"
"-73.99642944,40.74353027"
"-73.78359222,40.64862823"
"-73.99073792,40.75611115"
"-73.96174622,40.77425385"
"-73.99163055,40.75017929"
"-73.99038696,40.74750137"
"-73.97824859999999,40.72943878"
"-73.97396851,40.76295089999999"
"-73.99201202,40.74659348"
"-73.98671722,40.73001099"
"-73.98784637,40.71044922"
"-73.98860168,40.717529299999995"
"-74.00483704,40.74665451"
"-73.97441864,40.75624084"
"-73.9777832,40.75461578"
"-73.97225952,40.76292038"
"-73.98327637,40.76095581"
"-74.00128937,40.73092651"
"-73.98223114,40.75585938"
"-73.98903656,40.76834869"
"-73.98712158,40.76423264"
"-73.99278259,40.76320267"
"-73.99871826,40.71704865"
"-73.98865509,40.74289322"
"-73.98271179,40.73910904"
"-73.99812317,40.73570251"
"-73.97154236,40.78208542"
"-73.97266388,40.76233292"
"-73.97628021,40.74454117"
"-74.0042038,40.72518921"
"-74.00808716,40.73987579"
"-74.01292419,40.70389938"
"0.0,0.0"
"-73.9888916,40.76178741"
"-73.97833252,40.763134"
"-73.9745636,40.7508812"
"-73.9578476,40.76958847"
"-73.97708893,40.78781509"
"-73.99008942,40.73443985"
"-73.98609924,40.73759842"
"-73.97277832,40.75601959"
"-73.98605347,40.752388"
"-73.99111176,40.73733521"
"-73.96636963,40.76166916"
"-73.9859314,40.72271347"
"-73.99364471,40.72743607"
"-73.96056366,40.77556229"
"-73.98270416,40.73122787"
"-73.98221588,40.76857376"
"-73.96842957,40.75915909"
"-73.97275543,40.79350281"
"-73.97182465,40.76288986"
"-74.01029205,40.71205902"
"-73.99420929,40.72838974"
"-73.95627594,40.77158737"
"-73.99835205,40.72001648"
"-73.97835541,40.75198364"
"-73.94854736,40.78211594"
"-73.97906494,40.75310135"
"-73.98236847,40.67869949"
"-73.99194336,40.71617889"
"-73.97933959999999,40.75096129999999"
"0.0,0.0"
"-73.99508667,40.73402023"
"0.0,0.0"
"-73.97928619,40.76209259"
"-73.98629761,40.75179291"
"-73.99276733,40.74808884"
"-73.98605347,40.71941757"
"-74.00117493,40.72744751"
"-73.97460938,40.75088882"
"-73.97433472,40.78362274"
"-73.96825409,40.76127243"
"-73.99726868,40.71923828"
"-73.98609161,40.71936035"
"-73.98561859,40.75953674"
"-73.98106384,40.76322937"
"-73.98783875,40.75978088"
"-74.00208282,40.73936462"
"-73.98992157,40.74721146"
"-73.99706268,40.73704529"
"-73.96013641,40.77909088"
"0.0,0.0"
"-73.98539734,40.74672318"
"-73.9718399,40.75284576"
"-73.98654938,40.76148987"
"-73.98881531,40.73683167"
"-73.97888947,40.75598145"
"-73.95578003,40.77634048"
"-74.01287079,40.71553421"
"-73.95410156,40.76620865"
"-73.98825836,40.75423431"
"-74.00556946,40.72703171"
"-73.78936005,40.6467514"
"-73.9701767,40.76221848"
"-74.0063858,40.75114059"
"-73.97402954,40.74304581"
"-73.98486328,40.75939178"
"-74.01205444,40.70952606"
"-73.95973969,40.77381897"
"-74.00556946,40.741096500000005"
"-73.98062134,40.75915146"
"-73.98376465,40.76049805"
"-73.98523712,40.76847076"
"-73.98892212,40.76356888"
"-73.9760437,40.76565170000001"
"-73.95555878,40.77272415"
"-73.86277008,40.76892471"
"-73.99829102,40.7133522"
"-73.97950745,40.78458405"
"-73.87458038,40.77414322"
"-73.99752045,40.68287277"
"0.0,0.0"
"-74.01000977,40.72100449"
"-73.98896027,40.72749329"
"-73.97922516,40.74429321"
"-73.9809494,40.75962067"
"-73.99287415,40.75287247"
"-73.98892975,40.76359177"
"-73.99458313,40.75067139"
"-73.99713898,40.72642517"
"-73.98963165,40.71905899"
"-73.87328339,40.77410126"
"-73.99671936,40.73197556"
"-73.97349548,40.7545166"
"-73.9838562,40.7438736"
"-73.99805450000001,40.73577118"
"-73.97689056,40.75151443"
"-74.00066376,40.74217987"
"-73.97950745,40.75245667"
"-73.86322021,40.76974869"
"-73.95897675,40.76797867"
"-73.97550964,40.76441956"
"-73.99378967,40.73612976"
"-73.94621277,40.77749252"
"-73.96009064,40.77029419"
"-73.9992218,40.76107025"
"-74.00563812,40.74049377"
"-73.94483948,40.79149246"
"-73.97348785,40.75956345"
"-73.9828949,40.75671387"
"-73.96804809999999,40.76796341"
"-73.97522736,40.75831985"
"-73.78364563,40.64856339"
"-73.99546814,40.73918152"
"-73.96709442,40.75705338"
"-74.01469421,40.70787429999999"
"-74.00498962,40.73752975"
"-73.99558258,40.7491188"
"-73.98260498,40.75138855"
"-73.96053314,40.76549911"
"-73.98828888,40.74908066"
"-73.99453735,40.73234177"
"-73.95790863,40.72161484"
"-73.97869873,40.76194"
"-74.00939178,40.705097200000004"
"-73.86617279,40.77110672"
"-74.00775909,40.70526886"
"-73.99170685,40.74720001"
"-74.00267029,40.72859955"
"-73.95736694,40.77027893"
"-73.97462463,40.75231171"
"-74.00165558,40.73369598"
"-73.98264313,40.75735092"
"-73.9798584,40.76159286"
"-73.98570251,40.73585129"
"-73.98745728,40.73299026"
"-73.86309814,40.76916122"
"-73.98815918,40.74996948"
"-73.97586059999999,40.74876022"
"-73.99349213,40.72156906"
"-73.97473145,40.72986984"
"-74.00550842,40.75097275"
"-73.99906921,40.76092148"
"-73.9701767,40.76808929"
"-73.97171783,40.76039124"
"-73.78495789,40.64582062"
"-74.00510406,40.70672607"
"-73.98625946,40.75180817"
"-73.77671814,40.64536667"
"-73.96913909999999,40.75824738"
"-73.97158051,40.74625015"
"-74.00344849,40.75141525"
"-73.99082184,40.73400116"
"-73.99858856,40.73993683"
"-73.99214935,40.75907135"
"-73.97157288,40.75496674"
"-73.9595871,40.68746567"
"-73.97388458,40.75127029"
"-73.98590851,40.74356842"
"-73.79018402,40.64652252"
"-73.98866272,40.73859024"
"-73.9839325,40.76552963"
"-73.9490509,40.79717636"
"-73.95611572,40.78207779"
"-73.97383118,40.75943375"
"-73.90597534,40.6797905"
"-73.98651123,40.76161575"
"-73.97959137,40.73287582"
"-73.96611786,40.76296234"
"-73.9808197,40.74166107"
"-73.98870087,40.75006866"
"-73.95590973,40.76411819"
"-73.99330902,40.74216079999999"
"-73.99552155,40.73757935"
"-73.99082947,40.75092316"
"-73.86286163,40.76906967"
"-74.00273132,40.72365189"
"-73.98731995,40.73308945"
"-73.95397949,40.77891159"
"-73.97185516,40.76290131"
"-73.99674225,40.74760437"
"-73.95770264,40.785194399999995"
"-73.9673233,40.76251984"
"-73.95446777,40.76713562"
"-73.97728729,40.78472137"
"-73.98284912,40.77693176"
"-73.97386169,40.78928757"
"-73.99073029,40.75099182"
"-73.98110962,40.75320053"
"-73.87440491,40.77403259"
"-73.97619629,40.75392151"
"-73.99401093,40.75127029"
"-73.9683075,40.76517105"
"-73.9801178,40.75634003"
"-73.99153137,40.75"
"-73.98593903,40.73096848"
"-73.96460724,40.8081131"
"-73.98986053,40.72551727"
"-73.98538971,40.74456787"
"-74.00856781,40.73324585"
"-73.97574615,40.74132156"
"-73.98117065,40.75077057"
"-73.98750305,40.73311996"
"-73.98175812,40.76692963"
"-73.98743439,40.75601578"
"-74.00228119,40.73360062"
"-73.98461151,40.72848129"
"-73.98343658,40.72610092"
"-73.98036957,40.72700882"
"-73.97389221,40.75470734"
"-73.98652649,40.72217178"
"-74.00634766,40.71204376"
"-73.92162323,40.82661057"
"-73.95980072,40.76676941"
"-73.967453,40.77186203"
"0.0,0.0"
"-73.96620178,40.76207352"
"-73.98875427,40.73643112"
"-73.99494171,40.76047897"
"-73.86278534,40.7690506"
"-73.95025635,40.77638245"
"-73.86270142,40.76900864"
"-73.98682404,40.72991562"
"-73.98108673,40.7558136"
"-73.98936462,40.74548721"
"-73.99308014,40.75811005"
"-73.96315002,40.77231979"
"-74.00801086,40.71707916"
"-73.98368073,40.73408127"
"-73.99651337,40.75930786"
"-73.99299622,40.75213623"
"-73.99476624,40.75006866"
"-73.87445831,40.77400589"
"-73.98497009,40.74262238"
"-73.9577713,40.76948547"
"-73.99051666,40.77545929"
"-73.97635651,40.75126648"
"-73.98571777,40.74414825"
"-73.97828674,40.790359499999994"
"-73.78337859999999,40.64397812"
"-73.99478912,40.72118378"
"-73.96231079,40.7790184"
"-73.97589874,40.75577164"
"-73.96724701,40.76623154"
"-73.99893188,40.73485947"
"-73.99446106,40.72291565"
"-73.96747589,40.75307846"
"-73.9686203,40.75815201"
"-73.98545074,40.74738312"
"-74.00370789,40.72230148"
"-73.95524597,40.779354100000006"
"-73.78175354,40.64469147"
"-73.95379639,40.77074051"
"-73.93390656,40.69662857"
"-74.00486755,40.74176025"
"-73.99506378,40.72511673"
"-73.98578644,40.72779465"
"-73.98675537,40.75570297"
"-73.98287964,40.72730637"
"-74.00733948,40.73333359"
"-73.97872925,40.78297806"
"-73.98365021,40.74389648"
"-73.98846436,40.76396179"
"-74.00926208,40.71324921"
"-73.98410034,40.76503372"
"0.0,0.0"
"-73.98787689,40.75883484"
"-73.99027252,40.74167633"
"-73.97657013,40.745899200000004"
"-73.96800232,40.76251984"
"-73.94947815,40.77665329"
"-74.00492859,40.75191116"
"-74.00037384,40.67776871"
"-73.93990326,40.75127029"
"-73.95458221,40.76553345"
"-73.99851227,40.74003983"
"-73.98892975,40.71882629"
"-74.00645447,40.73945618"
"-73.97476959,40.75337601"
"-73.9870224,40.75081253"
"-73.99121857,40.73500061"
"-73.98233032,40.76828003"
"-73.97849274,40.72000122"
"-73.96135712,40.71143341"
"-73.99831390000001,40.73523331"
"-73.98692322,40.75667953"
"-74.0086441,40.73320007"
"-73.99822998,40.74042892"
"-73.99015808,40.75703049"
"-73.8709259,40.77380371"
"-73.96780396,40.75528717"
"-73.99785614,40.7208252"
"-73.97302246,40.75624084"
"-73.97870636,40.75867462"
"-73.94891357,40.77360153"
"-73.99416351,40.74969864"
"-73.97089386,40.75117111"
"-74.00080872,40.72045135"
"-73.96160889,40.77420044"
"-74.0034256,40.74351883"
"-73.98252869,40.76340103"
"-73.97464752,40.75325012"
"-73.99012756,40.72951126"
"-73.98934937,40.75785828"
"-73.99204254,40.74343109"
"-73.98781586,40.76002121"
"-73.98223877,40.78292465"
"-73.9539032,40.76451111"
"-73.99058533,40.75629425"
"-73.98989105,40.75717163"
"-73.98143005,40.75511551"
"-73.98874664,40.73865509"
"-73.98898315,40.72171021"
"-73.96321106,40.76198578"
"-73.98014832,40.78395081"
"-73.98255157,40.75570679"
"-73.96736908,40.75656509"
"-73.97219849,40.75645828"
"-73.99604797,40.75926208"
"-73.99062347,40.71743393"
"-73.98803711,40.75980377"
"-73.97354889,40.75240707"
"-73.97827148,40.75215149"
"-73.9595871,40.80896378"
"-73.96174622,40.75973892"
"-73.94538879,40.77430344"
"-73.95075226,40.77924347"
"-73.98878479,40.75864029"
"-73.98719788,40.74942398"
"-73.98654938,40.74117661"
"-73.99265289,40.73387909"
"0.0,0.0"
"-74.00772858,40.74680328"
"-73.97912598,40.77743529999999"
"-73.98796844,40.73799896"
"-73.87461853,40.77413177"
"-73.98362732,40.73823547"
"-73.96479797,40.76987076"
"-74.0042572,40.73768234"
"-73.98669434,40.73714066"
"-73.99127197,40.7317276"
"-73.99005890000001,40.74082184"
"-73.9552002,40.76887512"
"-74.0086441,40.71135712"
"-74.00559998,40.71777344"
"-74.00626373,40.73348236"
"-73.96581268,40.76268768"
"-73.95694733,40.77060699"
"-73.98916626,40.72915649"
"-73.96178436,40.76429749"
"-73.97129059,40.75120926"
"-73.99597168,40.72496414"
"-73.95585632,40.80363846"
"-73.99047852,40.73106003"
"-73.99932098,40.7250061"
"-74.00565338,40.75077438"
"0.0,0.0"
"-73.97927094,40.7638092"
"-73.98052979,40.76147842"
"-73.97769165,40.75818634"
"-73.96320343,40.77409363"
"-74.01470184,40.71385956"
"-73.96276093,40.76314545"
"-73.97842407,40.75210953"
"-73.98187256,40.77690506"
"-73.96497345,40.76976013"
"-73.98112488,40.77933884"
"-74.00616455,40.73470306"
"-73.9924469,40.76481247"
"-73.99240112,40.74841309"
"-73.95400238,40.76433945"
"-73.99676514,40.76301575"
"-73.99346161,40.74208832"
"-73.98834229,40.764171600000005"
"-73.97559357,40.75499344"
"-73.78117371,40.64496994"
"-73.96804809999999,40.80120087"
"-73.78999329,40.64403152"
"-74.00091553,40.729496000000005"
"-73.96150970000001,40.77141571"
"-73.99659729,40.73120117"
"-73.99081421,40.73978424"
"-73.98210144,40.73645401"
"-73.96012878,40.76200485"
"-73.95597076,40.76397705"
"-73.97912598,40.77705765"
"-73.98812866,40.7498436"
"-73.97795105,40.76113129"
"-73.97966003,40.73974991"
"-73.98822784,40.74858093"
"-73.92807007,40.76972198"
"-73.96727753,40.75685501"
"-73.97543335,40.76081848"
"-73.95333862,40.7795372"
"-73.98383331,40.73807526"
"-73.98737335,40.74723053"
"-73.98069763,40.73815155"
"-73.97087097,40.79333878"
"-73.99710846,40.72238159"
"-73.99481201,40.71969986"
"-73.95597839,40.779796600000005"
"-73.98181152,40.7781601"
"-73.99004364,40.75725174"
"-73.99272919,40.71513367"
"-73.96714783,40.80352402"
"-73.99411011,40.75118256"
"-74.0022583,40.73447037"
"-73.99568939,40.72477722"
"-73.99778748,40.74494171"
"-73.97066498,40.7582283"
"-73.96833801,40.79890442"
"-73.97142792,40.75815964"
"-73.98318481,40.74165726"
"-74.00289917,40.76044846"
"-73.98049927,40.74248123"
"-73.98271942,40.73112106"
"-73.9878006,40.74079895"
"-73.95456696,40.76584625"
"-73.99617767,40.753479"
